pair_id,run_id,label,tier,notes,task_mode,provider,model,prompt_level,part_id,family,reference_path,generated_path,reference_mesh_path,generated_mesh_path,fast_mode,sample_points,voxel_pitch_mm,grading_profile,pass_rate,quality_score_0_100,overall_pass,valid_cad_rate,alignment_quality_icp_fitness,alignment_inlier_rmse_mm,chamfer_distance_mm,edge_chamfer_mm,hausdorff_95p_mm,hausdorff_99p_mm,point_to_surface_mean_mm,point_to_surface_max_mm,volume_diff_percent,signed_volume_diff_percent,surface_area_diff_percent,bbox_error_max_mm,bbox_error_axis_x_mm,bbox_error_axis_y_mm,bbox_error_axis_z_mm,obb_error_max_mm,centroid_offset_mm,inertia_tensor_error,mass_properties_error,component_count_match,watertight_manifold_pass,self_intersection_count,euler_genus_match,void_hole_count_match,feature_count_match,critical_dimension_error_mm,tolerance_band_pass_rate,feature_edge_distance_mm,normal_consistency,normal_angle_error_deg,curvature_distribution_error,cross_section_iou,slice_contour_distance_mm,voxel_iou,occupancy_precision,occupancy_recall,occupancy_f1,emd_distance,silhouette_iou,render_ssim,render_lpips,registration_failure_rate,composite_weighted_score
pillow_block_0088__L3__anthropic__claude-sonnet-4-20250514__r1,parametric_claude_sonnet_v1,negative,,,generate,anthropic,claude-sonnet-4-20250514,L3,pillow_block_0088,pillow_block,./benchmark_v1/references_parametric/pillow_block_0088.step,./.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/pillow_block_0088__L3__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.step,,./.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/pillow_block_0088__L3__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.stl,True,10000,2.0,full_44,0.5,47.77113663479451,False,1.0,0.73925,1.730358990721673,1.8493741202361162,10.447069538494484,3.1933372682317978,14.350275522258784,1.5613451993715657,4.295703736748275,1.1561087179563845,1.1561087179563845,5.786292577786315,0.22303236550202143,0.13152843037875073,0.18924129938793044,0.22303236550202143,0.22303236550200722,0.3317975413532697,0.016069913180900175,0.008978233421021598,1.0,1.0,0.0,0.0,0.0,0.4056603773584906,0.18126736508956753,1.0,0.135365590996921,0.9691865068274088,3.2726087784438844,0.0010322415338164161,0.01853496881972947,6.079195202549573,0.6481351161154116,0.8277411623726783,0.7491865509761388,0.7865072587532025,0.0819086739624031,0.11181749924955926,0.13516380592428387,0.8648361940757161,0.0,0.6945293748183671
pillow_block_0097__L2__anthropic__claude-sonnet-4-20250514__r1,parametric_claude_sonnet_v1,negative,,,generate,anthropic,claude-sonnet-4-20250514,L2,pillow_block_0097,pillow_block,./benchmark_v1/references_parametric/pillow_block_0097.step,./.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/pillow_block_0097__L2__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.step,,./.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/pillow_block_0097__L2__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.stl,True,10000,2.0,full_44,0.5227272727272727,53.23305921268614,False,1.0,0.79725,1.882988019943515,1.559703043582565,2.377580134393495,4.189837292228768,5.077150471659363,1.5739944188734034,5.776777682736077,5.314552077252954e-07,5.314552077252954e-07,5.917651555561869e-07,0.15254823630286296,0.10017520298471538,0.15254823630286296,0.10902214948234246,0.15254823630285586,0.08971566731503751,0.006933782306000462,0.0038227712338554294,1.0,1.0,0.0,1.0,1.0,1.0,0.12058186292330693,1.0,2.3775616548214202,0.8878547457327,12.487657844123149,0.0,0.01911411020505918,4.003473748358552,0.8037303942348453,0.8981525343439128,0.8843283582089553,0.8911868390129261,0.09374766419180701,0.10072501046789262,0.10333234544997827,0.8966676545500217,0.0,0.7332417783225061
pillow_block_0097__L3__anthropic__claude-sonnet-4-20250514__r1,parametric_claude_sonnet_v1,negative,,,generate,anthropic,claude-sonnet-4-20250514,L3,pillow_block_0097,pillow_block,./benchmark_v1/references_parametric/pillow_block_0097.step,./.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/pillow_block_0097__L3__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.step,,./.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/pillow_block_0097__L3__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.stl,True,10000,2.0,full_44,0.75,66.1320056295485,False,1.0,0.91575,1.3234639238309454,1.213790237271176,0.06069592396915241,2.1844785219115583,2.6569075626386836,1.2136119259965954,3.498553470645222,1.2583653536807136e-12,1.2583653536807136e-12,8.074910110040899e-13,0.05072104011294698,0.02280643173679664,0.05072104011294698,0.050060733200204766,0.05072104011293277,0.058205824764957045,0.0001938151231457842,0.00032779581379820247,1.0,1.0,0.0,1.0,1.0,1.0,0.041196068349982795,1.0,0.06069592396915241,0.9640761168221614,4.794520864366905,0.0,0.029565926197542156,3.4451863231736533,1.0,1.0,1.0,1.0,0.08756769918093925,0.12255987971621378,0.1311002894429548,0.8688997105570452,0.0,0.8759443116891394
pulley_0008__L2__anthropic__claude-sonnet-4-20250514__r1,parametric_claude_sonnet_v1,positive,,,generate,anthropic,claude-sonnet-4-20250514,L2,pulley_0008,pulley,./benchmark_v1/references_parametric/pulley_0008.step,./.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/pulley_0008__L2__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.step,,./.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/pulley_0008__L2__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.stl,True,10000,2.0,full_44,0.9772727272727273,90.8849500394102,False,1.0,1.0,0.0,0.0,9.615324409700017e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.264127262077597e-18,4.917699940173658e-18,2.4895992441170615e-18,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,9.615324409700017e-17,1.0,1.9856607745079786e-07,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.07655311154176542,1.0,1.0,0.0,0.0,1.0
pulley_0008__L3__anthropic__claude-sonnet-4-20250514__r1,parametric_claude_sonnet_v1,positive,,,generate,anthropic,claude-sonnet-4-20250514,L3,pulley_0008,pulley,./benchmark_v1/references_parametric/pulley_0008.step,./.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/pulley_0008__L3__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.step,,./.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/pulley_0008__L3__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.stl,True,10000,2.0,full_44,0.9772727272727273,90.8849500394102,False,1.0,1.0,0.0,0.0,9.615324409700017e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.264127262077597e-18,4.917699940173658e-18,2.4895992441170615e-18,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,9.615324409700017e-17,1.0,1.9856607745079786e-07,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.07655311154176542,1.0,1.0,0.0,0.0,1.0
pulley_0017__L2__anthropic__claude-sonnet-4-20250514__r1,parametric_claude_sonnet_v1,positive,,,generate,anthropic,claude-sonnet-4-20250514,L2,pulley_0017,pulley,./benchmark_v1/references_parametric/pulley_0017.step,./.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/pulley_0017__L2__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.step,,./.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/pulley_0017__L2__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.stl,True,10000,2.0,full_44,0.9772727272727273,90.88495003939848,False,1.0,1.0,0.0,0.0,1.5232524236672535e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.552788144725259e-15,1.4301756787739258e-16,8.785573763145767e-17,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.5232524236672535e-16,1.0,3.287488909607742e-07,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.07593459968700762,1.0,1.0,0.0,0.0,1.0
pulley_0017__L3__anthropic__claude-sonnet-4-20250514__r1,parametric_claude_sonnet_v1,positive,,,generate,anthropic,claude-sonnet-4-20250514,L3,pulley_0017,pulley,./benchmark_v1/references_parametric/pulley_0017.step,./.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/pulley_0017__L3__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.step,,./.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/pulley_0017__L3__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.stl,True,10000,2.0,full_44,0.9772727272727273,90.88495003939848,False,1.0,1.0,0.0,0.0,1.5232524236672535e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.552788144725259e-15,1.4301756787739258e-16,8.785573763145767e-17,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.5232524236672535e-16,1.0,3.287488909607742e-07,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.07593459968700762,1.0,1.0,0.0,0.0,1.0
pulley_0026__L2__anthropic__claude-sonnet-4-20250514__r1,parametric_claude_sonnet_v1,positive,,,generate,anthropic,claude-sonnet-4-20250514,L2,pulley_0026,pulley,./benchmark_v1/references_parametric/pulley_0026.step,./.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/pulley_0026__L2__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.step,,./.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/pulley_0026__L2__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.stl,True,10000,2.0,full_44,0.9772727272727273,90.88495003940822,False,1.0,1.0,0.0,0.0,9.719958524124014e-17,0.0,0.0,0.0,0.0,1.414165882745889e-14,1.414165882745889e-14,1.6500058555372587e-14,0.0,0.0,0.0,0.0,0.0,5.3294602061911685e-15,4.2257167118502096e-16,2.406738854980605e-16,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,9.719958524124014e-17,1.0,2.3601998412568252e-07,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.07478690922850176,1.0,1.0,0.0,0.0,1.0
pulley_0026__L3__anthropic__claude-sonnet-4-20250514__r1,parametric_claude_sonnet_v1,positive,,,generate,anthropic,claude-sonnet-4-20250514,L3,pulley_0026,pulley,./benchmark_v1/references_parametric/pulley_0026.step,./.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/pulley_0026__L3__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.step,,./.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/pulley_0026__L3__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.stl,True,10000,2.0,full_44,0.9772727272727273,90.88495003940822,False,1.0,1.0,0.0,0.0,9.719958524124014e-17,0.0,0.0,0.0,0.0,1.414165882745889e-14,1.414165882745889e-14,1.6500058555372587e-14,0.0,0.0,0.0,0.0,0.0,5.3294602061911685e-15,4.2257167118502096e-16,2.406738854980605e-16,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,9.719958524124014e-17,1.0,2.3601998412568252e-07,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.07478690922850176,1.0,1.0,0.0,0.0,1.0
pulley_0035__L2__anthropic__claude-sonnet-4-20250514__r1,parametric_claude_sonnet_v1,positive,,,generate,anthropic,claude-sonnet-4-20250514,L2,pulley_0035,pulley,./benchmark_v1/references_parametric/pulley_0035.step,./.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/pulley_0035__L2__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.step,,./.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/pulley_0035__L2__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.stl,True,10000,2.0,full_44,0.9772727272727273,90.88495003940793,False,1.0,1.0,0.0,0.0,6.735132733713127e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.700886808091028e-17,1.5212604173977553e-17,7.690735955550661e-18,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,6.735132733713127e-17,1.0,2.2547410035723103e-07,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.07617501430292661,1.0,1.0,0.0,0.0,1.0
pulley_0035__L3__anthropic__claude-sonnet-4-20250514__r1,parametric_claude_sonnet_v1,positive,,,generate,anthropic,claude-sonnet-4-20250514,L3,pulley_0035,pulley,./benchmark_v1/references_parametric/pulley_0035.step,./.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/pulley_0035__L3__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.step,,./.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/pulley_0035__L3__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.stl,True,10000,2.0,full_44,0.9772727272727273,90.88495003940793,False,1.0,1.0,0.0,0.0,6.735132733713127e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.700886808091028e-17,1.5212604173977553e-17,7.690735955550661e-18,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,6.735132733713127e-17,1.0,2.2547410035723103e-07,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.07617501430292661,1.0,1.0,0.0,0.0,1.0
pulley_0044__L2__anthropic__claude-sonnet-4-20250514__r1,parametric_claude_sonnet_v1,positive,,,generate,anthropic,claude-sonnet-4-20250514,L2,pulley_0044,pulley,./benchmark_v1/references_parametric/pulley_0044.step,./.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/pulley_0044__L2__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.step,,./.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/pulley_0044__L2__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.stl,True,10000,2.0,full_44,0.9772727272727273,90.88495003940056,False,1.0,1.0,0.0,0.0,1.25010231443408e-16,0.0,0.0,0.0,0.0,0.0,0.0,1.6142305735765372e-14,0.0,0.0,0.0,0.0,0.0,1.776402981763038e-15,1.5415405218504158e-17,1.3852434550762156e-17,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.25010231443408e-16,1.0,3.141949661602865e-07,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.07512006452453703,1.0,1.0,0.0,0.0,1.0
pulley_0044__L3__anthropic__claude-sonnet-4-20250514__r1,parametric_claude_sonnet_v1,positive,,,generate,anthropic,claude-sonnet-4-20250514,L3,pulley_0044,pulley,./benchmark_v1/references_parametric/pulley_0044.step,./.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/pulley_0044__L3__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.step,,./.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/pulley_0044__L3__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.stl,True,10000,2.0,full_44,0.9772727272727273,90.8849500394012,False,1.0,1.0,0.0,0.0,1.25010231443408e-16,0.0,0.0,0.0,0.0,0.0,0.0,1.6142305735765372e-14,0.0,0.0,0.0,0.0,0.0,1.776402981763038e-15,1.5415405218504158e-17,1.3852434550762156e-17,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.25010231443408e-16,1.0,3.141949661602865e-07,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.07461366462183701,1.0,1.0,0.0,0.0,1.0
pulley_0053__L2__anthropic__claude-sonnet-4-20250514__r1,parametric_claude_sonnet_v1,positive,,,generate,anthropic,claude-sonnet-4-20250514,L2,pulley_0053,pulley,./benchmark_v1/references_parametric/pulley_0053.step,./.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/pulley_0053__L2__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.step,,./.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/pulley_0053__L2__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.stl,True,10000,2.0,full_44,0.9772727272727273,90.88495003940932,False,1.0,1.0,0.0,0.0,9.560253823161071e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7772738260508356e-15,2.2156950105479924e-16,1.231474599493083e-16,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,9.560253823161071e-17,1.0,2.1640001842805103e-07,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.07546693862720978,1.0,1.0,0.0,0.0,1.0
pulley_0053__L3__anthropic__claude-sonnet-4-20250514__r1,parametric_claude_sonnet_v1,positive,,,generate,anthropic,claude-sonnet-4-20250514,L3,pulley_0053,pulley,./benchmark_v1/references_parametric/pulley_0053.step,./.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/pulley_0053__L3__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.step,,./.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/pulley_0053__L3__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.stl,True,10000,2.0,full_44,0.9772727272727273,90.88495003940932,False,1.0,1.0,0.0,0.0,9.560253823161071e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7772738260508356e-15,2.2156950105479924e-16,1.231474599493083e-16,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,9.560253823161071e-17,1.0,2.1640001842805103e-07,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.07546693862720978,1.0,1.0,0.0,0.0,1.0
pulley_0062__L2__anthropic__claude-sonnet-4-20250514__r1,parametric_claude_sonnet_v1,positive,,,generate,anthropic,claude-sonnet-4-20250514,L2,pulley_0062,pulley,./benchmark_v1/references_parametric/pulley_0062.step,./.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/pulley_0062__L2__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.step,,./.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/pulley_0062__L2__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.stl,True,10000,2.0,full_44,0.9772727272727273,90.88495003940918,False,1.0,1.0,0.0,0.0,1.3470265467426253e-16,0.0,0.0,0.0,0.0,1.7157652357706535e-14,1.7157652357706535e-14,1.7320423215038108e-14,0.0,0.0,0.0,0.0,0.0,2.6647080325604546e-15,3.1265351998873757e-18,1.0873877930660107e-17,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.3470265467426253e-16,1.0,2.288169484079172e-07,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.07458867469360228,1.0,1.0,0.0,0.0,1.0
pulley_0062__L3__anthropic__claude-sonnet-4-20250514__r1,parametric_claude_sonnet_v1,positive,,,generate,anthropic,claude-sonnet-4-20250514,L3,pulley_0062,pulley,./benchmark_v1/references_parametric/pulley_0062.step,./.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/pulley_0062__L3__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.step,,./.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/pulley_0062__L3__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.stl,True,10000,2.0,full_44,0.9772727272727273,90.88495003940918,False,1.0,1.0,0.0,0.0,1.3470265467426253e-16,0.0,0.0,0.0,0.0,1.7157652357706535e-14,1.7157652357706535e-14,1.7320423215038108e-14,0.0,0.0,0.0,0.0,0.0,2.6647080325604546e-15,3.1265351998873757e-18,1.0873877930660107e-17,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.3470265467426253e-16,1.0,2.288169484079172e-07,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.07458867469360228,1.0,1.0,0.0,0.0,1.0
pulley_0071__L2__anthropic__claude-sonnet-4-20250514__r1,parametric_claude_sonnet_v1,positive,,,generate,anthropic,claude-sonnet-4-20250514,L2,pulley_0071,pulley,./benchmark_v1/references_parametric/pulley_0071.step,./.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/pulley_0071__L2__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.step,,./.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/pulley_0071__L2__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.stl,True,10000,2.0,full_44,0.9772727272727273,90.88495003985537,False,1.0,1.0,0.0,0.0,1.0039367926049903e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9620743955040216e-18,1.7656554467781373e-18,8.929429592904735e-19,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0039367926049903e-16,1.0,3.286877804146094e-07,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0644416364155831,1.0,1.0,0.0,0.0,1.0
pulley_0071__L3__anthropic__claude-sonnet-4-20250514__r1,parametric_claude_sonnet_v1,positive,,,generate,anthropic,claude-sonnet-4-20250514,L3,pulley_0071,pulley,./benchmark_v1/references_parametric/pulley_0071.step,./.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/pulley_0071__L3__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.step,,./.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/pulley_0071__L3__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.stl,True,10000,2.0,full_44,0.9772727272727273,90.88495003964945,False,1.0,1.0,0.0,0.0,1.0039367926049903e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9620743955040216e-18,1.7656554467781373e-18,8.929429592904735e-19,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0039367926049903e-16,1.0,3.286877804146094e-07,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.06563460935189308,1.0,1.0,0.0,0.0,1.0
pulley_0080__L2__anthropic__claude-sonnet-4-20250514__r1,parametric_claude_sonnet_v1,positive,,,generate,anthropic,claude-sonnet-4-20250514,L2,pulley_0080,pulley,./benchmark_v1/references_parametric/pulley_0080.step,./.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/pulley_0080__L2__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.step,,./.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/pulley_0080__L2__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.stl,True,10000,2.0,full_44,0.9772727272727273,90.88495003942218,False,1.0,1.0,0.0,0.0,1.2688263138573217e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.023984668087697e-17,2.2381774897174407e-18,1.3442332561212995e-18,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.2688263138573217e-16,1.0,2.6465659198830794e-07,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.07078546986336541,1.0,1.0,0.0,0.0,1.0
pulley_0080__L3__anthropic__claude-sonnet-4-20250514__r1,parametric_claude_sonnet_v1,positive,,,generate,anthropic,claude-sonnet-4-20250514,L3,pulley_0080,pulley,./benchmark_v1/references_parametric/pulley_0080.step,./.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/pulley_0080__L3__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.step,,./.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/pulley_0080__L3__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.stl,True,10000,2.0,full_44,0.9772727272727273,90.88495003940338,False,1.0,1.0,0.0,0.0,1.2688263138573217e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.023984668087697e-17,2.2381774897174407e-18,1.3442332561212995e-18,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.2688263138573217e-16,1.0,2.6465659198830794e-07,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.07847749902248116,1.0,1.0,0.0,0.0,1.0
pulley_0089__L2__anthropic__claude-sonnet-4-20250514__r1,parametric_claude_sonnet_v1,positive,,,generate,anthropic,claude-sonnet-4-20250514,L2,pulley_0089,pulley,./benchmark_v1/references_parametric/pulley_0089.step,./.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/pulley_0089__L2__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.step,,./.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/pulley_0089__L2__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.stl,True,10000,2.0,full_44,0.9772727272727273,90.88495003965988,False,1.0,1.0,0.0,0.0,9.824592638548012e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.185453854019211e-17,2.51226207549155e-18,1.4659902714041971e-18,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,9.824592638548012e-17,1.0,2.1332557649757525e-07,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.06563697440449777,1.0,1.0,0.0,0.0,1.0
pulley_0089__L3__anthropic__claude-sonnet-4-20250514__r1,parametric_claude_sonnet_v1,positive,,,generate,anthropic,claude-sonnet-4-20250514,L3,pulley_0089,pulley,./benchmark_v1/references_parametric/pulley_0089.step,./.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/pulley_0089__L3__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.step,,./.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/pulley_0089__L3__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.stl,True,10000,2.0,full_44,0.9772727272727273,90.88495003965988,False,1.0,1.0,0.0,0.0,9.824592638548012e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.185453854019211e-17,2.51226207549155e-18,1.4659902714041971e-18,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,9.824592638548012e-17,1.0,2.1332557649757525e-07,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.06563697440449777,1.0,1.0,0.0,0.0,1.0
pulley_0098__L2__anthropic__claude-sonnet-4-20250514__r1,parametric_claude_sonnet_v1,positive,,,generate,anthropic,claude-sonnet-4-20250514,L2,pulley_0098,pulley,./benchmark_v1/references_parametric/pulley_0098.step,./.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/pulley_0098__L2__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.step,,./.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/pulley_0098__L2__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.stl,True,10000,2.0,full_44,0.9772727272727273,90.88495003940325,False,1.0,1.0,0.0,0.0,1.0628623202016628e-16,0.0,0.0,0.0,0.0,1.2723609970392458e-14,1.2723609970392458e-14,0.0,0.0,0.0,0.0,0.0,0.0,1.776451554002433e-15,8.198250655477944e-17,5.030778944580433e-17,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0628623202016628e-16,1.0,2.640677929209945e-07,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.07967321453081946,1.0,1.0,0.0,0.0,1.0
